row_id,label,deberta_prob,tfidf_xgb_prob,weighted_vote_prob,meta_prob
537,0,0.44118765,0.012669172,0.26978025879999995,0.03608824709011579
538,1,0.97810465,0.98972976,0.982754694,0.9872734552834944
539,0,0.43407977,0.014161498,0.2661124612,0.03410398013611094
540,1,0.98029023,0.9855597,0.982398018,0.9873622760804865
541,0,0.4374223,0.0007261567,0.26274384267999995,0.03377825366219224
544,1,0.9751786,0.9863987,0.97966664,0.9868164211435319
545,0,0.46985626,0.013262363,0.28721870120000004,0.04612539874791968
546,1,0.98115885,0.4471205,0.76754351,0.9416154958209872
548,1,0.72542965,0.03192191,0.448026554,0.3298570440701927
549,0,0.45273933,0.06801781,0.29885072199999996,0.046545662419798496
550,1,0.9785438,0.96114296,0.9715834640000001,0.9862242260463249
551,0,0.44007483,0.008426617,0.26741554479999996,0.03531856304660467
552,1,0.98264664,0.99711823,0.988435276,0.9880295727089928
553,0,0.4477816,0.009882337,0.2726218948,0.03787729232795307
554,1,0.97734755,0.96753246,0.973421514,0.9863353391674959
555,0,0.47513294,0.18400514,0.35868182000000004,0.07729915156971727
556,1,0.94105387,0.98146594,0.9572186979999999,0.9819873959744521
557,0,0.44427076,0.0028188936,0.26769001344,0.03602996129938097
558,0,0.4541877,0.008299993,0.27583261719999996,0.03982325885716839
559,1,0.98368305,0.2823811,0.70316227,0.9103425367646458
560,1,0.9766207,0.9618118,0.97069714,0.986017884044012
561,0,0.44361997,0.0063438797,0.26870953387999996,0.0361904597514468
562,1,0.9764531,0.97967094,0.9777402359999999,0.9867052002784564
563,1,0.97420686,0.99434197,0.982260904,0.987007283887106
564,1,0.97519547,0.9926519,0.9821780419999999,0.9870557504667925
567,1,0.98035425,0.8470666,0.9270391899999999,0.981129551837456
568,1,0.9798365,0.9051998,0.94998182,0.9839789148169416
569,1,0.9772205,0.95633596,0.968866684,0.9858680968768646
570,1,0.9735685,0.98307186,0.977369844,0.9864996030067739
571,1,0.9783172,0.9986571,0.9864531599999999,0.9876226053307777
572,1,0.9771063,0.43162343,0.758913152,0.9369671232917901
573,0,0.46223536,0.020335188,0.2854752912,0.04411267246719834
574,1,0.9773507,0.93029946,0.958530204,0.9847764929056907
575,1,0.9732719,0.10144025,0.6245392399999999,0.8445837451236974
576,1,0.9784499,0.49600658,0.785472572,0.9478704488636673
577,0,0.45199504,0.004439479,0.27297281560000003,0.038661970170958286
578,1,0.9688091,0.6787264,0.8527760199999999,0.9662052976795663
580,1,0.9741354,0.14732286,0.6434103840000001,0.8624154110391289
581,0,0.4411795,0.024415882,0.2744740528,0.03730838450500725
582,1,0.97676814,0.9867073,0.980743804,0.9870101279707861
583,1,0.9786441,0.2118005,0.67190666,0.8874870687125459
584,1,0.9768794,0.9858673,0.98047456,0.9869910454765609
585,0,0.43486935,0.02769558,0.271999842,0.03568146032900861
586,1,0.98085165,0.52700335,0.79931233,0.9531601605980912
587,1,0.98250234,0.99632275,0.9880305039999999,0.9879866653948886
588,1,0.9520568,0.99654406,0.969851704,0.9843334322464163
590,1,0.5540452,0.5341286,0.54607856,0.32100357118104567
591,1,0.97947305,0.9978671,0.9868306699999999,0.9877190376426833
592,1,0.9817368,0.92918915,0.96071774,0.9853012170316533
593,0,0.44203132,0.006101092,0.2676592288,0.03567786947787988
596,1,0.97497386,0.009858082,0.5889275488,0.8081676117279554
597,1,0.978779,0.9701581,0.97533064,0.9866078409225042
598,0,0.4530475,0.0019885937,0.27262393747999997,0.038740544306942085
600,1,0.97681504,0.5758195,0.816416824,0.9577512754740868
601,0,0.44419062,0.0033331725,0.267847641,0.0360578961946407
604,0,0.43511245,0.012532504,0.2660804716,0.03424779029103273
607,1,0.9712314,0.8950275,0.9407498400000001,0.9822152636400897
608,1,0.9668013,0.950816,0.96040718,0.9842722850115283
609,1,0.97784686,0.95932835,0.970439456,0.9860668217305433
610,1,0.9781847,0.95347834,0.968302156,0.9858699357543429
611,0,0.45449987,0.0064502014,0.27528000255999996,0.039720913249672675
612,1,0.9729575,0.966954,0.9705561,0.9857769586026871
613,1,0.9799549,0.80221653,0.908859552,0.9784480368265035
614,0,0.4403325,0.008545348,0.2676176392,0.035408402558018505
615,1,0.9840561,0.9973724,0.98938262,0.9881851777557075
616,0,0.4325129,0.018618591,0.2669551764,0.034078816248539485
617,1,0.67204684,0.52358294,0.6126612800000001,0.5660479364510085
618,0,0.43257964,0.030539047,0.2717634028,0.035273475963489835
620,1,0.9803934,0.0364707,0.60282432,0.8270053240272845
621,1,0.9767572,0.3715733,0.7346836400000001,0.9254680692632697
623,0,0.4513976,0.006045883,0.2732569132,0.03864096062255587
624,1,0.9772652,0.99657506,0.9849891439999999,0.9874322407308355
625,1,0.97875196,0.995773,0.985560376,0.9875657699219803
627,0,0.45204374,0.0061026276,0.27366729504,0.038860523086257384
629,0,0.45315117,0.0009179242,0.27225787168,0.038657443964464445
630,1,0.9090563,0.014955914,0.5514161456,0.7045101651067798
631,0,0.4643332,0.034987368,0.2925948672,0.04679058769046347
633,1,0.98016894,0.84334654,0.92543998,0.9808949116882271
635,0,0.4484323,0.14980718,0.32898225200000003,0.0564126403235705
636,1,0.9781085,0.9121454,0.9517232600000001,0.9840596688813747
637,1,0.980475,0.97190654,0.9770476159999999,0.9868718967339686
639,1,0.96359944,0.082110435,0.6110038379999999,0.8249254983771523
640,0,0.4339911,0.04816854,0.279662076,0.03753261325598534
641,1,0.9739096,0.88496155,0.93833038,0.9821118878200327
642,0,0.44284445,0.030890586,0.2780629044,0.038542405051825435
643,1,0.9836495,0.9614946,0.9747875399999999,0.986839199431452
644,0,0.44390905,0.011868489,0.2710928256,0.036853041774737236
645,1,0.9784636,0.9901923,0.9831550800000001,0.987330419069939
646,0,0.43963733,0.6237557,0.513284678,0.1825222773163789
647,0,0.4291723,0.001220565,0.257991606,0.031515654271344985
648,0,0.4441423,0.02164386,0.275142924,0.03796392851471396
649,0,0.46163714,0.19069497,0.353260272,0.07046625242003025
650,0,0.43409798,0.20624143,0.34295536,0.05853145918823315
651,0,0.46035853,0.10021974,0.316303014,0.05430526066180387
652,1,0.98211426,0.9939553,0.986850676,0.9878624649999395
656,0,0.43908006,0.0004600732,0.26363206528,0.034235220510414166
657,0,0.45456704,0.007348748,0.27567972319999995,0.03984473046460055
658,0,0.45558828,0.08752219,0.308361844,0.05035589538330994
659,0,0.4384805,0.0012954127,0.26360646508,0.03414096018412267
660,0,0.44179723,0.00308361,0.26631178199999994,0.03530269290958293
661,1,0.97654736,0.8191726,0.913597456,0.9788600862739496
662,1,0.97798187,0.9894405,0.982565322,0.9872490559366017
663,1,0.9802127,0.8787344,0.93962138,0.9827594909343805
665,0,0.43550533,0.13264024,0.314359294,0.048239737715226834
667,0,0.44027293,0.4046028,0.426004878,0.10535970725327094
669,0,0.44596344,0.009491293,0.2713745812,0.0372530142130229
670,1,0.9340348,0.32157543,0.689051052,0.880076768633613
671,1,0.9642678,0.777998,0.88975988,0.9735356633637023
673,1,0.97954994,0.64579517,0.846048032,0.9661476538010303
674,0,0.45239967,0.3351387,0.40549528199999996,0.09655551330561457
675,1,0.4561114,0.11328748,0.31898183199999997,0.054348070168717615
676,0,0.45059773,0.037988745,0.28555413599999996,0.042004544574668255
677,1,0.9634389,0.98390263,0.971624392,0.9852855545862714
679,1,0.95853716,0.29302627,0.692332804,0.893431196216375
680,1,0.9836044,0.26975486,0.6980645839999999,0.9072026487788903
681,0,0.4344061,0.7431412,0.55790014,0.23251310437935144
682,0,0.43204838,0.0018873869,0.25998398275999995,0.03236457447003237
683,1,0.9291206,0.105225235,0.599562454,0.7879357157303908
685,1,0.9801514,0.92408574,0.9577251360000001,0.984874052705206
686,1,0.97942936,0.9102386,0.951753056,0.9841549673045369
687,0,0.47098127,0.25071537,0.38287491,0.089481245249837
688,0,0.4386047,0.035967354,0.2775497616,0.03771244562361099
690,0,0.44157162,0.009759648,0.2688468312,0.03590904334406192
691,1,0.97622764,0.3450515,0.723757184,0.9195524112285673
692,1,0.9748902,0.61587375,0.83128362,0.9616500414555839
693,1,0.9791059,0.62921315,0.8391488,0.9643788453791827
694,1,0.97040266,0.6570943,0.8450793159999999,0.9645486528223596
695,0,0.46437737,0.113248326,0.3239257524,0.05823267854543851
697,0,0.44164425,0.06270345,0.29006793,0.04174025601796298
698,1,0.9740999,0.9518462,0.96519842,0.9852870673219477
699,1,0.9696517,0.7372366,0.8766856599999999,0.9716076375393926
700,1,0.9751119,0.9309255,0.95743734,0.9845042554955543
704,0,0.44124314,0.041867573,0.2814929132,0.0392198662034506
705,0,0.4523892,0.0047179237,0.27332068948,0.038822619111175564
706,0,0.4581606,0.11137232,0.31944528799999994,0.0549953675892003
707,1,0.8011031,0.88051766,0.832868924,0.9213428738165133
710,1,0.98065615,0.9249937,0.9583911700000001,0.9849801646872482
711,1,0.6014125,0.7118372,0.64558238,0.5483444786215287
713,0,0.43794805,0.035967354,0.27715577159999993,0.03750178523394978
715,1,0.95051366,0.6441264,0.8279587560000001,0.9564374744399371
716,1,0.97976035,0.8849932,0.94185349,0.9830021235953887
717,1,0.9773835,0.087102324,0.6212710295999999,0.8438242199987921
719,0,0.4337305,0.0077363146,0.26333282583999995,0.03338615510983298
720,0,0.45220685,0.03723742,0.286219078,0.04249215589108996
721,0,0.44078916,0.0011070753,0.26491632612,0.03480359971169757
723,0,0.44185486,0.034453962,0.2788945008,0.03860623573364305
724,1,0.9827001,0.6387869,0.84513482,0.9663851488106531
725,1,0.9795083,0.9754549,0.97788694,0.9868962289073278
726,1,0.9830872,0.907252,0.95275312,0.9845192452088516
727,1,0.97739714,0.3457933,0.724755604,0.9204759852673808
729,0,0.44257426,0.045988128,0.2839398072,0.04013169430101211
730,0,0.43283755,0.039277054,0.27541335159999997,0.0362393621271402
731,0,0.43945134,0.008765239,0.26717689959999996,0.035164563070887986
732,0,0.4335021,0.21663886,0.346756804,0.05994325693552885
733,0,0.4545096,0.04318834,0.289981096,0.044062658300822836
734,1,0.97632545,0.61587375,0.83214477,0.9621164731882997
735,1,0.9797117,0.7277473,0.87892594,0.973248810082339
736,1,0.9761286,0.632465,0.8386631600000001,0.9637966737469426
737,1,0.7226519,0.2111012,0.51803162,0.448721664119222
739,0,0.42984256,0.0029480935,0.25908477339999997,0.031854002751775724
740,0,0.45851997,0.1217959,0.323830342,0.0567828676582178
742,0,0.4489387,0.0040485524,0.27098264096,0.03762584751589922
743,1,0.976659,0.22804575,0.6772137,0.8904714878860659
744,1,0.9770389,0.607248,0.82912254,0.9614150351539129
745,1,0.9803231,0.8611632,0.9326591399999999,0.9818780026987631
749,0,0.43448633,0.031645987,0.27335019279999995,0.03596598218106152
750,0,0.43030518,0.0029480935,0.25936234539999997,0.03198070688415008
751,0,0.44937485,0.036131557,0.2840775328,0.041353176148461526
752,1,0.9758911,0.6135177,0.83094174,0.9617213111241082
754,1,0.97663695,0.95738745,0.96893715,0.9858391400718711
755,1,0.9758546,0.84579873,0.923832252,0.9803048135755575
756,1,0.9824338,0.94635767,0.968003348,0.9861006423931595
757,0,0.4521977,0.0008018444,0.27163935776,0.038331979523108704
758,0,0.487113,0.2568961,0.39502624000000003,0.10351226164785642
759,0,0.4358296,0.015815763,0.26782406519999996,0.03478178152794952
761,1,0.9827649,0.7494946,0.88945678,0.9755211405945473
762,1,0.9815391,0.6441264,0.84657402,0.966561153713377
763,1,0.98021084,0.88673455,0.942820324,0.9831538523222135
765,1,0.9779643,0.61587375,0.8331280799999999,0.9626424075990846
766,0,0.44844118,0.0007990912,0.26938434448,0.03712294432845675
768,0,0.4556183,0.08180337,0.30609232799999997,0.04956921829727707
769,0,0.4469953,0.052382197,0.2891500588,0.04242713739220528
770,0,0.46208155,0.21989055,0.36520515,0.076587665534057
771,1,0.9827047,0.876167,0.94008962,0.9830039398600205
772,1,0.97693574,0.84579873,0.9244809360000001,0.9804889895834032
773,1,0.9757087,0.8959576,0.94380826,0.98294140457814
775,1,0.98380405,0.78940076,0.9060427340000001,0.9783715891815938
779,0,0.44358003,0.008765239,0.26965411359999997,0.036427554909992325
780,0,0.4580733,0.12277177,0.323952688,0.05672474771382172
781,1,0.97465104,0.85435957,0.9265344520000001,0.9805835934223308
782,1,0.9816465,0.7769326,0.89976094,0.9771579070357344
783,1,0.98013353,0.05006566,0.608106382,0.8323366587655835
784,1,0.80458736,0.6441264,0.7404029759999999,0.8576043988347435
785,1,0.97237444,0.91332036,0.948752808,0.9832993745169812
787,0,0.45494443,0.022496382,0.2819652108,0.041720154389738834
789,0,0.43154192,0.107429914,0.3018971176,0.04345937738195333
790,0,0.4409213,0.55216944,0.485420556,0.15462658823275544
791,1,0.9764825,0.9828765,0.9790401,0.9868318436547552
792,1,0.9783467,0.81582355,0.91333744,0.9789856897592961
793,1,0.97918653,0.94726646,0.966418502,0.985738228390171
795,1,0.97740984,0.8191726,0.914114944,0.9790177062877913
796,0,0.44585493,0.00088873,0.26786845,0.036321392017576476
797,0,0.4404875,0.08424371,0.297989984,0.043919733260069364
798,0,0.43369296,0.3687733,0.40772509600000006,0.09088549820603575
799,0,0.45089704,0.010841144,0.2748746816,0.039002286491272097
800,0,0.4499217,0.0052067884,0.27203573536,0.03806732304194708
801,1,0.9751245,0.8855211,0.9392831399999999,0.9823287214751595
803,1,0.9658106,0.6265014,0.8300869200000001,0.95979430964737
804,1,0.9478878,0.82381076,0.898256984,0.9732692556292759
805,0,0.45188743,0.0996206,0.31098069799999994,0.05049097480322289
807,0,0.43449372,0.21663886,0.347351776,0.06044047576390077
808,0,0.4500171,0.10230169,0.310930936,0.05007628493696154
809,1,0.9408402,0.7670666,0.87133076,0.966601853823575
810,1,0.9612226,0.6135177,0.82214064,0.9566367091464105
811,1,0.9768569,0.61587375,0.83246364,0.962287799028556
812,1,0.97829413,0.6135177,0.832383558,0.9624977843466969
813,1,0.94922006,0.8096649,0.893397996,0.972481731037953
814,0,0.4511458,0.009122969,0.2743366676,0.03889544145679092
816,0,0.4313607,0.0811533,0.29127774,0.04029193506713363
817,0,0.44257426,0.27338377,0.37489806400000003,0.0755060367757206
819,1,0.9733762,0.66882074,0.8515540159999999,0.966572789767047
821,1,0.95894593,0.61587375,0.821717058,0.9560840330708552
824,0,0.44068328,0.0011070753,0.26485279812,0.03477208656353469
825,0,0.44257945,0.022068819,0.27437519759999995,0.037506351529215644
826,0,0.45271432,0.40057492,0.43185856,0.11500339827881627
827,0,0.4599813,0.0996206,0.31583702,0.05404352987164826
828,1,0.97301924,0.85387206,0.925360368,0.9802785472843462
829,1,0.9800039,0.90670735,0.95068528,0.984072020273084
830,1,0.97474617,0.6135177,0.8302547819999999,0.9613459503401479
831,1,0.97869545,0.6135177,0.83262435,0.9626259762758199
832,1,0.9712459,0.63700396,0.8375491239999999,0.9627382726064949
833,0,0.43666855,0.015327052,0.26813195079999996,0.03498368712585852
835,0,0.4299286,0.21704514,0.34477521599999994,0.05824862360548301
836,0,0.44362035,0.031628385,0.27882356399999997,0.03887917728524257
837,0,0.4758269,0.33565784,0.419759276,0.11640637651120653
838,1,0.9782602,0.8550573,0.92897904,0.9812213130819535
839,1,0.9801032,0.93009615,0.9601003799999999,0.9851292011359569
840,1,0.9670479,0.62705797,0.8310519279999999,0.9602779654283979
842,1,0.54728967,0.6135177,0.573780882,0.3600210222587298
843,0,0.47953323,0.61587375,0.534069438,0.23704929145952097
844,0,0.46510956,0.06877376,0.30657523999999997,0.05177018215527497
845,0,0.4401525,0.021971552,0.27288012079999996,0.03672730825873406
846,1,0.9734095,0.97396,0.9736297,0.9861182796669085
847,1,0.9809167,0.90416855,0.9502174400000001,0.9840816601459027
848,1,0.9763164,0.7499619,0.8857746,0.9741531242796738
849,0,0.4505739,0.21989055,0.35830056,0.06967819444177656
850,0,0.4462479,0.6135177,0.51315582,0.18680544274954416
851,0,0.4451064,0.6441264,0.5247144,0.1992657640875197
852,0,0.43542898,0.018613642,0.26870284479999995,0.034939498584703216
853,1,0.9131205,0.61587375,0.7942218,0.9354974245672137
854,1,0.9830877,0.80276036,0.9109567639999999,0.9790587581218502
855,1,0.9818817,0.83592063,0.9234972720000001,0.9807692359470651
858,0,0.44591704,0.06877376,0.295059728,0.04402794212427067
859,0,0.4352736,0.014572406,0.2669931224,0.03449456142124284
860,1,0.9223707,0.35849607,0.696820848,0.8806379054988996
861,1,0.9811467,0.8808198,0.94101594,0.983002114094981
862,1,0.97538847,0.6135177,0.8306401619999999,0.9615569587849215
863,1,0.96445125,0.61587375,0.82502025,0.958087972300457
864,1,0.5817385,0.6441264,0.60669366,0.45517350233342824
866,0,0.4532901,0.6441264,0.52962462,0.21109298948090943
868,0,0.47106296,0.61587375,0.528987276,0.22373955247779473
869,1,0.97776204,0.8522136,0.927542664,0.9809842005769284
870,1,0.972937,0.61587375,0.8301117,0.9610064201441374
872,1,0.98040664,0.6441264,0.8458945440000001,0.9662351923150094
873,1,0.9526169,0.61587375,0.81791964,0.9536673312271045
875,0,0.45344752,0.6441264,0.529719072,0.21132545694442686
876,0,0.46204126,0.61587375,0.5235742560000001,0.2101579857583775
877,0,0.43433678,0.25879255,0.364119088,0.06779803367224818
878,0,0.4468276,0.6135177,0.51350364,0.18758727470885872
879,1,0.93232393,0.6135177,0.804801438,0.9446769777889327
881,1,0.9779407,0.6135177,0.8321715,0.9623845398697486
882,1,0.97987455,0.6441264,0.84557529,0.9660809814150664
883,1,0.9389955,0.61587375,0.8097468,0.948030423156445
884,0,0.44397962,0.6441264,0.524038332,0.19767691845893406
885,0,0.43890974,0.6135177,0.508752924,0.17712510966576736
886,0,0.47891322,0.61587375,0.533697432,0.23605678533336696
887,0,0.4551068,0.025779827,0.28337601079999997,0.04216650585548474
888,0,0.95240587,0.6556987,0.8337230019999999,0.958507581083117
889,1,0.7994253,0.8159904,0.80605134,0.9051542290419952
890,1,0.9764555,0.61587375,0.8322228,0.9621584669396951
892,1,0.9609441,0.6135177,0.82197354,0.9565341884154999
894,0,0.4356046,0.13264024,0.31441885599999997,0.048280153477461105
895,0,0.45978463,0.025803538,0.2861921932,0.043876263750947164
896,0,0.4399131,0.6441264,0.52159842,0.1920223146369828
897,0,0.44692034,0.63469464,0.5220300600000001,0.1974063869153775
900,1,0.9748873,0.6135177,0.83033946,0.9613924094639932
903,0,0.50226295,0.30273828,0.422453082,0.13129945492362768
904,0,0.436924,0.018613642,0.2695998568,0.03538909641454607
905,0,0.4680678,0.61587375,0.52719018,0.21916236341872342
906,0,0.45740485,0.61587375,0.52079241,0.2034174784887836
907,0,0.44147247,0.2111012,0.349323962,0.06307970172327436
909,1,0.94917154,0.61587375,0.815852424,0.9522990627198391
910,1,0.87219435,0.7250584,0.8133399699999999,0.932962567093805
911,1,0.9794321,0.6939639,0.86524482,0.9704622348763381
912,1,0.6721138,0.70329285,0.68458542,0.6890147548190941
913,0,0.4556184,0.6135177,0.51877812,0.19975232888425523
914,0,0.4463002,0.6441264,0.5254306799999999,0.20095955757430337
915,0,0.44617388,0.6490476,0.527323368,0.20311525734159877
916,0,0.44746807,0.021971552,0.2772694628,0.03909161505548805
917,0,0.46707958,0.6135177,0.525654828,0.21648793745731584
918,1,0.95214385,0.61587375,0.81763581,0.9534817025094245
919,1,0.93352664,0.02759189,0.5711527399999999,0.7545411695049284
920,1,0.49212903,0.6135177,0.5406844980000001,0.2565049014328758
921,1,0.96843094,0.6441264,0.838709124,0.9625952790486549
924,0,0.4416152,0.021971552,0.2737577408,0.03718876557347856
925,0,0.48456395,0.61587375,0.53708787,0.24520839601369782
927,0,0.46986485,0.025803538,0.2922403252,0.047781170928219915
928,1,0.9696051,0.8295839,0.9135966200000001,0.9782115798776378
929,1,0.7033954,0.6441264,0.6796878,0.7106561060493671
930,1,0.76150393,0.6135177,0.702309438,0.7897655699645543
931,1,0.9708829,0.6135177,0.82793682,0.9600531539822126
932,1,0.7370611,0.61587375,0.6885861600000001,0.7528350895090214
933,0,0.46485335,0.025239076,0.2890076404,0.04572760177945511
934,0,0.4406161,0.1779165,0.33553626000000003,0.057134977713620375
935,0,0.44382972,0.23411007,0.35994185999999995,0.06852619162665098
936,0,0.45874363,0.11328748,0.32056117,0.05555974580812463
938,1,0.8613722,0.6135177,0.7622304,0.9010317035709116
939,1,0.96149826,0.6135177,0.822306036,0.9567379570670703
940,1,0.54361844,0.6441264,0.583821624,0.3733941236822027
941,0,0.4492676,0.025239076,0.2796561904,0.04006361405496715
942,0,0.5671931,0.6441264,0.59796642,0.4234275669641342
943,0,0.44060636,0.021971552,0.27315243679999995,0.03686990100730821
944,0,0.46169946,0.61587375,0.523369176,0.20965552256423495
945,1,0.9563854,0.6441264,0.8314817999999999,0.9585552102911844
946,1,0.824554,0.61587375,0.7410819,0.868678395967953
948,1,0.88253534,0.6135177,0.774928284,0.916547021440542
949,1,0.6738638,0.6135177,0.64972536,0.6333637384732663
950,0,0.4849581,0.6135177,0.5363819400000001,0.2445715422470465
951,0,0.4394618,0.6135177,0.50908416,0.17783946397733666
952,0,0.49427295,0.61587375,0.54291327,0.26148333894963355
953,0,0.45773757,0.17442434,0.344412278,0.06525166359313754
954,1,0.978454,0.741371,0.8836208000000001,0.9739927711986534
956,1,0.95123976,0.61587375,0.817093356,0.9531249604943122
957,1,0.9686013,0.6135177,0.8265678599999999,0.9592702841036789
960,0,0.45726937,0.61587375,0.520711122,0.2032229572061809
961,1,0.5263802,0.6135177,0.5612352,0.31851307709013427
962,1,0.8830056,0.6135177,0.77521044,0.9168653005871965
964,1,0.50914496,0.61587375,0.551836476,0.2877271848210856
965,0,0.4384633,0.30525613,0.385180432,0.07961269444455671
966,0,0.4552563,0.6441264,0.53080434,0.21400998751714542
968,0,0.4709035,0.6135177,0.52794918,0.22229247216620052
969,1,0.67799276,0.6135177,0.652202736,0.6418203041944359
970,1,0.95498204,0.61587375,0.819338724,0.954584906928429
971,1,0.5567439,0.61587375,0.58039584,0.3811822182687842
972,0,0.52851135,0.45564884,0.499366346,0.23030526555379524
973,0,0.44359672,0.6135177,0.511565112,0.18326183013109595
974,0,0.46171805,0.61587375,0.52338033,0.20968282808716004
975,1,0.61792624,0.6135177,0.616162824,0.5127089016360565
976,1,0.9681123,0.61587375,0.82721688,0.9593718724283884
977,1,0.97506624,0.6441264,0.842690304,0.964656280308867
978,1,0.977403,0.75655234,0.8890627360000001,0.9748742861182526
979,1,0.83640426,0.6135177,0.7472496359999999,0.8794705711643962
980,0,0.48154292,0.61587375,0.5352752519999999,0.2402861174846637
981,0,0.43945077,0.6441264,0.521321022,0.19138730202305934
982,0,0.438547,0.6441264,0.52077876,0.19015060160972344
983,1,0.51193523,0.7706851,0.615435178,0.3951169245826235
984,1,0.51351213,0.6441264,0.565757838,0.31334131794573994
986,1,0.6989304,0.61587375,0.66570774,0.684774553068975
987,0,0.47340754,0.61587375,0.530394024,0.22736972918767176
989,0,0.4636714,0.30525613,0.40030529200000003,0.09760025310500012
990,0,0.46334672,0.6135177,0.523415112,0.2109281986047707
993,1,0.9742164,0.6441264,0.8421803999999999,0.9643985471147266
995,1,0.92898047,0.61587375,0.8037377819999999,0.9434786514215917
996,0,0.4530653,0.6135177,0.5172462600000001,0.19615936927870506
997,0,0.44114944,0.6441264,0.522340224,0.19372832037484267
998,1,0.87090087,0.6135177,0.767947602,0.9083125141827985
999,1,0.7554061,0.6441264,0.7108942199999999,0.7956935867128148
1000,1,0.96490896,0.61587375,0.825294876,0.9582505852295798
1001,1,0.9638813,0.6441264,0.83597934,0.9611158528811454
1002,1,0.9446571,0.6135177,0.81220134,0.9501203041078191
1003,1,0.63166076,0.6441264,0.6366470160000001,0.5653048112618059
1004,1,0.46064064,0.6441264,0.5340349440000001,0.22214758548889438
1005,1,0.6295669,0.6135177,0.62314722,0.538431263268192
1006,1,0.95219636,0.61587375,0.817667316,0.9535023427202517
1008,1,0.9651518,0.61587375,0.82544058,0.9583366150404614
1009,0,0.4337537,0.6441264,0.51790278,0.18369376749909416
1011,0,0.47665557,0.61587375,0.532342842,0.23246707439664277
1013,0,0.44785652,0.6135177,0.514120992,0.18898115501895774
1015,0,0.50232726,0.61587375,0.547745856,0.2755028123458776
1016,1,0.9290962,0.6441264,0.81510828,0.9478056250644448
1017,0,0.4489541,0.6135177,0.51477954,0.1904767910051053
1018,0,0.65224826,0.6441264,0.648999516,0.6094989820770136
1019,0,0.4480203,0.021971552,0.27760080079999994,0.03927590144097282
1021,0,0.45508796,0.6135177,0.518459856,0.19900180126971734
1022,0,0.4304919,0.01603828,0.264710452,0.03324893204592654
1024,0,0.4532157,0.6135177,0.5173365,0.19636966495095545
1025,0,0.48654264,0.4632394,0.47722134400000005,0.17418601886880464
1026,0,0.49664766,0.1730715,0.367217196,0.0893894964972772
1028,0,0.44721958,0.6441264,0.525982308,0.20227132647621243
1029,0,0.43961772,0.021971552,0.2725592528,0.036559972940327576
